SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC51535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,3,17
SSC51536,0,0,0,0,0,3,0,3,0,5,0,0,3,3,0,0,0,0,0,11,3,3,6,0,0,0,0,0,0,10,3,0,7,0,3,3,0,4,0,19,0,3,3,3,3,0,0,0,0,16,3,0,5,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,20,11,9,4,3,5,0,74
SSC51537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC51538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,15,9,0,0,0,3,0,0,0,0,12,4,0,0,0,0,0,0,3,0,11,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,3,8,0,4,7,0,52
SSC51539,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,0,3,0,8,6,0,8,0,4,0,3,0,0,19,6,0,3,0,3,0,0,3,0,13,0,0,10,0,6,0,5,4,0,26,3,0,0,0,0,0,4,4,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,22,3,11,0,17,13,3,92
SSC51540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,14
SSC51541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51542,0,5,28,21,12,73,7,60,4,213,37,52,104,90,60,94,37,71,9,557,139,398,312,206,244,111,131,148,34,1714,106,244,224,112,147,57,92,78,22,1088,65,118,130,100,117,44,91,76,16,757,42,40,45,41,59,21,45,43,7,334,6,13,3,7,7,3,8,4,3,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,391,875,852,572,638,409,422,483,80,4720
SSC51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,3,0,23
SSC51544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51545,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,9,3,3,0,0,0,0,0,20,3,10,3,4,4,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,13,9,5,3,8,3,0,63
SSC51546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,9,0,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,7,0,5,8,0,37
SSC51547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
SSC51548,0,8,12,50,3,75,0,40,3,195,22,102,65,101,43,77,11,57,0,482,163,565,202,175,168,112,43,177,15,1603,253,609,100,93,167,71,31,108,11,1440,225,447,66,75,122,57,25,28,15,1062,124,281,69,51,109,40,32,40,6,753,33,70,9,20,37,20,6,9,4,195,0,6,0,3,3,4,0,3,5,25,0,3,0,0,0,0,0,0,0,3,817,2082,515,560,664,449,151,465,62,5764
SSC51549,3,4,17,38,4,57,0,20,3,159,16,58,31,51,28,50,3,14,7,249,58,187,57,33,43,22,10,12,9,429,165,315,49,38,87,32,10,15,11,723,205,306,47,45,96,51,7,17,3,770,94,178,40,23,77,26,3,11,8,455,19,64,13,4,22,12,0,7,6,143,4,8,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,3,563,1128,254,226,356,248,42,100,39,2954
SSC51550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,0,3,0,25
SSC51551,0,0,12,4,0,24,0,9,5,61,0,9,19,5,3,4,3,3,0,47,7,33,16,8,14,6,5,9,0,105,22,30,22,7,17,16,17,11,0,148,40,54,28,17,22,15,19,6,6,209,32,35,22,10,16,12,9,7,4,134,15,8,7,0,12,3,0,0,0,49,3,3,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,4,4,121,163,124,54,85,84,60,48,21,765
SSC51552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SSC51553,0,7,38,43,7,101,0,50,0,258,10,21,62,43,27,33,11,33,4,246,43,78,132,67,41,48,33,76,4,521,64,106,154,82,97,57,66,105,11,745,100,148,141,97,120,80,79,118,8,891,71,98,85,74,88,65,60,75,11,635,19,27,15,18,20,19,20,23,3,151,0,0,3,0,3,0,3,3,3,18,0,0,0,0,0,0,0,0,0,3,310,481,628,424,407,397,279,487,49,3470
SSC51554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,13
SSC51556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,10,4,0,3,0,3,0,8,0,0,24,4,4,0,0,0,0,0,6,0,24,10,0,0,0,0,0,0,0,0,15,11,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,13,6,7,5,8,10,4,91
SSC51557,0,0,0,6,3,3,0,0,0,11,0,3,0,0,0,3,0,0,0,13,9,11,3,4,0,4,3,3,0,36,0,5,4,7,0,0,3,0,3,23,8,3,6,3,3,0,3,12,3,38,0,3,4,7,7,3,3,7,0,35,0,3,5,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,25,27,9,9,15,26,6,163
SSC51558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11
SSC51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,19
SSC51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17
SSC51561,0,0,7,3,8,26,0,4,0,45,3,8,14,7,7,8,8,12,0,74,12,35,45,12,25,5,44,13,3,194,18,23,37,11,24,10,25,12,3,162,12,18,33,18,13,3,26,6,0,139,15,20,15,3,6,5,20,13,0,93,4,6,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,120,148,54,93,51,132,62,9,733
SSC51562,0,8,0,7,7,25,3,11,0,62,5,39,15,44,19,25,6,17,0,173,64,305,57,54,67,40,13,34,7,641,100,253,28,23,53,20,8,18,10,509,81,160,26,20,40,18,11,8,3,371,54,118,23,24,39,21,10,6,8,295,15,50,10,0,12,0,4,6,0,101,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,317,933,159,179,237,148,52,106,27,2151
SSC51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,9
SSC51564,0,0,3,9,0,8,3,7,0,37,25,76,29,65,38,48,5,35,0,325,165,713,138,154,145,70,28,77,34,1524,99,255,50,46,68,21,14,24,14,581,85,125,19,21,58,18,11,10,6,352,57,78,18,16,44,12,14,19,0,247,17,25,11,5,18,11,0,6,0,91,4,4,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,443,1272,278,306,371,198,73,186,56,3178
SSC51565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,4,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,3,0,15,6,0,0,5,0,0,3,0,0,16,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,6,4,4,0,3,3,0,56
SSC51566,0,0,5,3,0,4,0,3,0,19,0,3,0,0,0,3,0,5,0,9,0,4,4,3,3,0,4,5,0,18,3,8,9,8,3,10,10,3,0,51,3,3,10,3,10,3,15,6,0,48,3,3,3,3,3,7,5,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,22,27,16,21,19,32,23,4,182
SSC51567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,3,0,3,0,0,22
SSC51568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,3,0,14,5,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,47
SSC51569,0,0,0,3,0,6,0,4,0,14,3,7,4,0,3,5,0,0,0,34,0,3,9,3,5,3,0,0,0,26,11,3,3,0,3,4,0,3,0,22,19,5,14,3,20,6,3,10,0,74,21,9,6,6,9,11,5,0,0,61,3,6,4,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,35,43,20,44,25,15,19,0,257
SSC51570,0,0,0,3,0,0,0,4,0,10,0,0,3,0,7,0,0,0,0,15,0,0,4,0,3,0,5,0,3,17,0,3,8,7,3,0,0,3,0,19,14,9,8,11,12,5,8,7,0,63,9,16,9,8,6,7,5,11,0,65,5,3,5,0,3,3,6,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,30,31,25,34,21,24,25,3,212
SSC51571,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,0,6,3,5,0,0,4,0,45
SSC51572,3,0,6,10,0,35,3,23,6,79,12,14,46,60,28,56,12,56,8,287,104,205,194,159,166,77,80,117,12,1119,51,118,117,87,85,39,55,85,15,654,20,45,65,39,45,31,43,65,16,368,16,26,43,33,40,27,26,53,5,273,3,5,7,7,7,3,9,12,0,50,0,4,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,209,419,472,389,378,269,231,407,70,2842
SSC51573,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,3,0,4,0,0,15,3,4,6,3,7,0,3,4,0,29,4,4,8,4,3,0,4,0,0,23,3,0,7,0,5,0,6,3,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,33,4,12,3,25,11,0,116
SSC51574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13
SSC51575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,5,0,14
SSC51576,0,0,0,0,3,0,0,0,0,4,0,3,6,0,4,4,3,4,0,25,6,4,7,3,3,10,14,4,0,52,0,0,6,3,3,0,5,0,0,18,0,0,3,4,4,0,4,3,0,21,4,7,3,0,3,0,5,3,0,30,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,27,13,24,15,35,14,0,154
SSC51577,0,0,3,14,5,18,0,12,0,54,4,14,14,24,10,19,3,4,5,97,30,98,56,31,26,18,11,22,4,291,58,144,48,26,42,5,10,20,8,363,58,126,38,30,39,16,6,16,8,345,33,88,28,19,36,4,6,13,3,232,5,17,7,3,3,5,6,7,0,46,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,199,485,195,140,166,93,43,92,25,1436
SSC51578,0,0,3,3,0,8,0,0,0,17,0,3,5,0,0,0,0,0,0,9,3,3,12,0,5,0,0,3,0,33,5,11,11,0,14,3,5,3,0,48,7,18,10,4,10,3,7,3,0,57,10,3,6,4,10,3,8,3,0,32,3,4,3,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,36,47,12,37,19,16,13,3,205
SSC51579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SSC51580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
SSC51581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11
SSC51582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51584,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,9,13,3,4,3,3,3,5,7,4,44,8,3,6,0,0,7,0,3,0,20,14,0,3,3,3,5,5,6,0,43,13,3,0,7,0,0,3,9,3,36,7,0,4,0,3,0,3,3,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,15,16,16,16,11,17,31,4,177
SSC51585,0,0,0,8,3,14,3,13,0,44,0,5,46,7,10,7,10,11,0,103,10,36,100,31,26,9,69,20,6,299,22,33,95,18,31,8,72,17,11,305,16,13,68,23,22,3,55,12,6,221,4,8,25,7,12,7,28,5,0,94,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,98,330,103,103,41,243,83,23,1067
SSC51586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC51587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,21
SSC51588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,3,0,0,27
SSC51590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SSC51591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,12
SSC51592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,20
SSC51593,0,0,6,14,4,27,3,17,0,83,6,32,32,29,21,30,3,26,3,177,67,192,101,58,63,15,23,41,8,569,81,161,75,54,66,23,21,29,9,521,49,100,57,40,67,16,31,43,7,414,25,57,32,25,37,7,7,32,6,228,6,5,6,3,14,0,3,11,3,48,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,235,547,306,230,277,127,99,195,34,2044
SSC51594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,18,4,0,0,0,0,0,0,3,0,9,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,13,0,33
SSC51595,5,11,58,106,20,174,7,85,10,481,29,151,98,135,85,169,35,105,18,821,102,382,180,111,118,66,58,98,21,1138,257,768,285,163,257,77,88,125,26,2048,288,645,259,199,317,100,93,107,29,2040,174,443,178,120,277,85,79,117,16,1494,35,115,45,21,72,27,24,29,5,369,3,4,3,0,0,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,890,2512,1108,846,1154,706,388,682,117,8406
