SSC_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
SSC51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51334,63,95,178,218,277,206,61,4,0,1110,0,0,0,0,3,0,0,0,0,3,0,0,4,10,6,0,0,0,0,23,0,3,3,9,10,9,4,0,0,37,0,0,0,0,0,0,0,0,0,6,4,0,7,4,7,4,0,0,0,31,0,0,3,0,7,0,0,0,0,10,23,19,14,10,19,11,0,0,0,100,24,15,9,4,9,0,0,0,0,66,0,3,0,6,9,4,0,0,0,20,0,0,3,3,0,0,0,0,0,7,0,7,4,3,8,6,3,0,0,33,3,0,0,3,8,4,0,0,0,15,0,9,27,19,11,15,3,0,0,85,0,3,7,10,12,3,3,0,0,31,3,3,12,12,26,12,0,0,0,66,7,9,18,36,75,60,15,0,0,218,4,17,40,42,53,34,4,0,0,203,3,7,3,4,3,0,0,0,0,22,3,3,3,4,11,5,0,0,0,24
SSC51335,43,85,214,252,221,189,72,13,0,1087,0,0,0,0,0,3,0,0,0,5,0,0,5,15,11,3,0,0,0,33,3,0,7,3,3,4,0,0,0,14,0,0,0,0,9,0,0,0,0,11,0,0,4,7,3,3,0,0,0,17,0,3,0,7,6,0,3,0,0,20,12,16,13,13,4,3,0,0,0,65,21,24,11,3,7,3,0,0,0,64,0,0,3,0,4,0,0,0,0,6,0,0,3,0,4,3,0,0,0,9,0,0,7,3,9,8,0,0,0,25,0,0,3,4,3,3,0,0,0,22,0,12,35,45,31,13,3,0,0,137,0,0,5,8,3,3,0,0,0,26,0,0,12,10,21,10,8,0,0,58,3,10,18,37,55,58,11,0,0,196,0,15,63,57,57,51,17,0,0,258,4,7,12,3,4,0,0,0,0,31,0,3,10,3,3,3,3,0,0,26
SSC51336,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51337,33,87,181,177,164,168,30,4,0,854,0,0,0,0,7,3,0,0,0,9,0,0,3,3,3,0,0,0,0,9,3,0,0,3,10,4,0,0,0,23,0,0,0,3,0,0,0,0,0,3,0,3,9,7,0,3,0,0,0,23,0,0,5,0,4,5,0,0,0,14,24,19,18,14,24,16,0,0,0,108,19,7,7,8,0,7,0,0,0,44,0,0,5,3,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,3,0,4,3,0,0,0,17,0,0,3,6,5,0,0,0,0,21,0,0,10,3,4,0,0,0,0,27,0,0,4,8,4,5,0,0,0,24,0,6,17,15,23,13,3,0,0,72,0,6,12,29,36,27,7,0,0,119,3,12,22,36,36,45,10,0,0,164,0,0,3,0,0,4,0,0,0,9,0,3,4,9,4,5,0,0,0,24
SSC51338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51339,0,0,3,3,3,5,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51340,15,24,57,49,72,53,7,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,6,12,6,15,11,0,0,0,42,6,4,0,6,4,0,0,0,0,26,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,3,0,5,3,0,0,0,10,0,0,4,0,4,0,0,0,0,11,0,0,0,3,3,3,0,0,0,7,0,0,3,5,3,3,0,0,0,15,3,3,10,12,15,10,0,0,0,46,0,4,8,11,13,7,0,0,0,40,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,4,0,0,0,9
SSC51341,27,63,268,186,128,57,15,0,0,737,0,0,0,0,3,0,0,0,0,10,0,0,7,4,0,0,0,0,0,13,0,3,3,9,6,0,0,0,0,20,0,0,0,0,3,0,0,0,0,3,0,4,6,4,6,5,0,0,0,26,0,0,3,3,0,3,0,0,0,11,8,11,23,8,12,7,0,0,0,78,6,8,10,6,0,0,0,0,0,32,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,11,8,3,0,0,0,0,30,0,0,10,5,4,0,0,0,0,19,0,0,22,10,3,0,0,0,0,35,0,3,11,5,3,3,0,0,0,21,0,3,22,6,13,3,0,0,0,42,0,5,24,24,12,3,0,0,0,73,0,15,56,30,30,19,4,0,0,159,0,0,4,3,0,0,0,0,0,6,3,3,16,9,0,4,0,0,0,35
SSC51342,14,24,31,51,38,37,4,4,0,197,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,8,4,3,5,3,0,0,0,28,8,3,10,3,5,5,0,0,0,27,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,3,5,3,0,0,0,11,0,0,9,8,5,5,0,0,0,24,0,0,6,7,11,10,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,17
SSC51343,69,65,212,236,233,94,23,0,0,926,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,17,7,3,10,4,10,3,0,0,0,39,0,0,3,0,0,0,0,0,0,6,0,3,4,4,11,4,0,0,0,29,0,0,0,12,0,0,0,0,0,11,23,13,16,20,19,7,0,0,0,94,25,5,6,5,9,0,0,0,0,48,4,3,4,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,12,0,0,4,5,9,4,0,0,0,25,0,0,6,3,0,5,0,0,0,10,0,0,10,10,6,4,0,0,0,32,0,3,4,0,4,3,0,0,0,20,0,0,20,14,12,4,0,0,0,48,3,5,19,42,55,25,0,0,0,155,3,13,30,35,54,21,6,0,0,150,7,4,0,5,0,0,0,0,0,20,3,3,4,10,6,3,0,0,0,38
SSC51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51346,0,0,0,0,3,11,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51348,79,90,273,306,306,155,31,3,0,1238,0,0,0,0,0,3,0,0,0,3,0,3,32,28,14,7,7,0,0,92,3,0,3,6,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,5,13,4,5,0,0,0,28,0,0,6,3,3,3,0,0,0,17,26,12,8,22,19,6,0,0,0,94,18,7,15,16,10,7,0,0,0,74,0,3,7,8,13,6,0,0,0,32,3,0,4,3,0,0,0,0,0,12,0,0,11,8,4,0,0,0,0,25,3,3,5,11,4,0,0,0,0,23,0,0,3,5,10,4,0,0,0,20,0,0,10,17,13,3,0,0,0,45,0,3,28,16,14,4,3,0,0,66,0,11,34,44,35,17,0,0,0,147,3,11,34,40,32,30,4,0,0,151,3,0,0,3,3,0,0,0,0,8,4,4,6,17,17,3,0,0,0,53
SSC51349,106,167,223,326,495,421,132,17,4,1889,0,0,0,3,4,0,0,0,0,8,0,0,20,14,10,0,0,0,0,39,7,5,0,3,13,5,3,0,0,28,0,0,3,0,0,0,0,0,0,12,0,7,5,22,15,16,7,0,0,71,0,0,3,4,11,9,0,0,0,29,33,35,17,16,39,39,6,0,0,188,35,15,9,7,13,11,0,0,0,84,0,0,4,3,9,5,0,0,0,25,7,6,3,0,10,6,0,0,0,29,0,3,0,17,20,16,3,0,0,61,0,3,5,8,21,9,3,0,0,48,4,7,30,39,38,20,4,0,0,142,0,9,5,9,17,16,3,0,0,56,0,6,11,22,35,25,3,0,0,93,8,20,22,70,106,102,22,0,0,349,0,29,28,49,84,98,25,0,0,320,4,0,3,7,0,7,0,0,0,28,9,7,7,10,10,12,0,0,0,51
SSC51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51351,13,40,68,67,59,57,17,0,3,323,0,0,0,0,0,0,0,0,0,0,0,3,13,3,8,0,0,0,0,23,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,4,6,4,0,11,5,0,0,0,32,7,3,7,5,3,3,0,0,0,26,0,0,3,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,13,0,0,3,5,0,4,0,0,0,15,0,0,0,6,7,4,3,0,0,17,0,3,3,6,9,9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,12
SSC51352,89,146,375,439,420,360,110,14,3,1946,0,4,6,0,4,4,0,0,0,19,0,0,9,12,3,3,0,0,0,24,8,3,15,11,8,3,0,0,0,49,0,0,3,0,3,4,0,0,0,15,0,3,23,12,18,18,4,0,0,72,0,0,7,7,3,3,0,0,0,15,41,37,44,33,48,52,8,0,0,259,31,22,22,19,15,13,4,0,0,117,0,0,0,3,11,6,0,0,0,19,4,7,3,3,5,0,0,0,0,26,0,4,9,9,16,4,0,0,0,41,0,0,3,8,12,3,0,0,0,36,0,4,20,21,23,9,0,0,0,77,3,3,10,12,21,12,6,0,0,60,0,8,20,21,36,16,3,0,0,106,6,3,44,63,80,73,12,3,0,279,5,31,74,90,101,117,19,0,0,441,0,0,3,4,4,0,0,0,0,15,0,11,26,14,20,24,9,0,0,109
SSC51353,0,0,0,6,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51354,10,16,30,36,43,44,10,0,0,197,0,0,0,0,0,6,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,5,10,3,0,0,38,3,8,4,0,4,5,0,0,0,19,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,9,0,0,8,0,9,0,0,0,0,16,0,0,3,8,6,6,0,0,0,27,3,3,3,11,15,11,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51355,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51356,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51357,26,53,140,151,166,156,60,6,0,760,0,0,0,0,3,0,3,0,0,5,0,0,10,4,3,0,0,0,0,19,0,7,6,0,4,4,3,0,0,29,0,0,0,0,3,0,0,0,0,4,0,0,0,4,4,3,0,0,0,13,0,0,3,3,0,3,0,0,0,15,10,12,16,11,11,8,3,0,0,59,15,19,26,3,4,10,0,0,0,82,0,3,3,0,3,3,0,0,0,16,0,0,3,4,0,0,0,0,0,10,0,0,0,3,6,3,0,0,0,12,0,0,0,3,3,3,5,0,0,15,0,3,15,16,20,9,3,0,0,68,0,0,3,3,3,8,5,0,0,21,0,0,3,9,22,10,0,0,0,50,0,3,26,23,43,27,11,0,0,132,0,12,42,37,46,45,3,0,0,188,3,6,10,3,10,4,0,0,0,32,0,3,0,5,4,7,0,0,0,18
SSC51358,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51359,0,0,4,7,8,6,4,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
