SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC50938,344,342,685,24,27,46,0,0,4,4,0,7,11,3,12,3,0,3,217,201,421,0,0,0,0,0,0,0,0,0,0,0,0,236,209,443,54,41,93,3,0,7,313,286,594,59,74,132,714,696,1413
SSC50939,56,41,99,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,0,10,9,13,7,9,16,75,57,125
SSC50940,246,199,440,189,151,342,22,19,35,12,15,25,37,39,73,12,13,27,191,185,374,3,4,4,6,4,10,0,0,4,0,0,0,279,280,552,73,59,137,15,8,22,557,497,1051,83,56,140,881,757,1630
SSC50941,320,310,628,190,204,397,8,10,21,6,16,23,10,13,27,3,3,6,344,371,717,3,0,7,3,0,7,0,0,0,0,0,0,384,418,805,78,80,156,3,9,14,655,710,1365,73,52,124,1046,1075,2119
SSC50942,94,89,176,9,4,12,0,0,0,0,0,0,0,0,0,0,3,3,27,17,49,0,0,0,0,0,0,0,0,0,0,0,0,34,21,54,0,0,0,0,0,0,38,26,64,8,3,12,141,115,259
SSC50943,170,178,349,3,8,8,0,0,0,0,0,0,0,0,3,0,0,0,43,49,92,0,0,0,0,0,0,0,0,0,0,0,0,42,55,94,4,9,12,0,0,0,52,70,124,19,12,33,247,257,504
SSC50944,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,6,3,5,13,4,15,25,16,33
SSC50945,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,4,4,11,3,0,3,10,3,15
SSC50946,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,12
SSC50947,262,272,534,35,33,67,0,3,4,0,0,3,4,5,6,0,0,0,59,70,132,0,0,0,0,0,0,0,0,0,0,0,0,66,79,145,0,0,3,0,0,0,104,115,219,25,21,43,392,403,801
SSC50948,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,6,3,6,0,0,0,13,11,19
SSC50949,16,19,30,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,11,3,20,3,0,3,33,23,58
SSC50950,1982,1971,3954,346,349,695,22,19,43,23,26,48,28,28,54,6,8,16,631,665,1303,3,3,5,7,4,11,0,4,4,0,0,0,718,760,1477,379,362,741,18,4,24,1452,1477,2933,160,203,357,3594,3652,7246
SSC50951,15,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,3,5,10,15,14,33
SSC50952,13,14,25,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,4,0,0,0,13,14,33
SSC50953,84,64,145,14,15,36,0,3,0,0,0,0,4,0,4,0,0,0,27,10,39,0,0,0,0,0,0,0,0,0,0,0,0,30,16,43,3,0,3,0,0,0,48,40,84,18,11,30,145,114,267
SSC50954,20,18,38,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,3,0,0,0,12,15,23,3,3,15,37,35,71
SSC50955,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,3,5,12,6,19
SSC50956,8,13,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,3,3,0,0,0,5,5,13,0,0,0,19,21,37
SSC50957,10,11,19,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,13,0,0,0,0,0,0,0,0,0,0,0,0,9,5,13,0,0,0,0,0,0,7,4,18,0,0,0,23,15,36
SSC50958,31,20,50,10,5,19,0,0,0,4,0,7,0,0,0,0,0,0,8,3,16,3,0,3,0,3,3,0,0,0,0,0,0,20,10,27,0,0,3,0,0,0,28,15,39,10,10,15,67,43,108
SSC50959,383,439,821,101,106,213,0,3,0,0,0,0,4,6,9,3,0,4,195,244,438,0,0,0,0,0,3,0,0,3,0,0,0,211,254,469,22,28,46,3,6,7,341,398,735,51,59,110,778,893,1666
SSC50960,2273,2333,4608,219,215,434,15,16,39,11,3,16,3,0,9,3,8,10,606,572,1177,7,5,8,0,3,4,0,0,0,0,0,0,652,611,1261,344,305,649,9,9,21,1226,1146,2371,251,252,504,3754,3728,7478
SSC50961,9,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,26,20,24,44
SSC50962,17,12,29,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,4,17,15,35
SSC50963,28,21,53,7,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,9,15,27,0,0,3,40,39,84
SSC50964,14,14,31,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,3,3,0,0,0,13,10,19,3,3,8,31,20,55
SSC50965,60,67,127,6,7,18,0,0,0,0,0,0,0,0,0,0,0,0,25,13,38,0,0,0,0,0,0,0,0,0,0,0,0,23,13,33,0,0,0,0,0,0,30,21,52,3,7,12,97,98,193
SSC50966,20,21,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,3,5,0,3,3,25,31,50
SSC50967,8,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,4,0,0,0,16,8,21
SSC50968,34,39,73,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,20,14,30,0,0,0,0,0,0,0,0,0,0,0,0,21,12,34,0,0,0,0,0,0,18,17,39,3,0,3,53,59,113
SSC50969,5,4,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,9,7,18
SSC50970,119,110,234,33,34,69,0,0,0,0,0,0,0,0,0,0,0,0,22,19,39,0,0,0,0,0,0,0,0,0,0,0,0,17,23,40,0,0,0,0,0,4,59,54,114,34,33,62,209,194,408
SSC50971,21,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,0,0,0,0,0,0,9,9,13,3,4,9,31,21,46
SSC50972,17,17,32,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,5,3,11,26,26,51
SSC50973,41,37,78,3,9,14,0,0,0,0,0,0,0,0,3,0,0,0,15,19,42,0,0,0,0,3,3,0,0,0,0,0,0,24,22,43,0,0,0,0,0,0,23,30,57,9,5,15,75,79,154
SSC50974,8,6,20,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,4,7,14,0,0,0,18,18,29
SSC50975,13,11,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,7,3,8,7,3,6,20,17,39
SSC50976,13,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,5,3,6,7,19,14,35
SSC50977,90,76,164,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,23,26,50,0,0,0,0,0,0,0,0,0,0,0,0,24,32,58,0,0,3,0,0,0,25,30,61,3,3,8,121,109,236
SSC50978,462,425,894,97,124,220,3,4,9,3,6,7,9,5,7,0,0,3,137,132,269,0,0,0,4,3,8,0,0,0,0,0,0,151,148,300,21,23,47,7,3,14,273,301,572,89,101,191,826,831,1660
SSC50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50980,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,8,18
SSC50981,25,18,42,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,4,4,7,10,8,13,38,26,62
SSC50982,267,249,521,9,13,18,0,0,0,0,0,0,0,0,0,0,0,0,59,55,113,0,0,0,0,3,6,0,0,0,0,0,0,67,60,121,5,6,9,0,0,0,82,79,154,26,38,66,373,365,738
SSC50983,117,105,220,35,32,64,0,0,0,0,0,0,4,3,6,0,0,0,72,55,132,0,0,0,0,0,0,3,0,0,0,0,0,84,65,146,10,6,16,3,0,3,121,100,224,30,25,55,266,235,502
SSC50984,8,4,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,6,6,4,0,0,0,9,12,19
SSC50985,12,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,5,0,0,0,12,15,29
SSC50986,254,241,500,42,44,88,0,0,0,0,0,0,0,7,3,0,0,0,92,87,178,0,0,0,3,3,6,0,0,0,0,0,0,96,99,195,6,8,15,4,0,4,144,153,297,19,8,33,425,408,827
SSC50987,165,162,329,59,52,115,0,0,0,0,4,4,0,0,3,0,3,3,38,43,79,0,0,0,4,3,3,0,0,0,0,0,0,45,55,101,20,26,41,3,7,6,124,136,264,77,71,142,374,366,735
SSC50988,5372,5517,10892,559,553,1108,78,56,132,72,65,134,66,51,114,19,18,40,2204,2084,4292,8,8,16,10,13,25,7,3,14,0,0,3,2467,2298,4767,1020,1071,2090,60,52,119,4112,3971,8084,649,654,1306,10136,10150,20284
SSC50989,10,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,13,0,0,0,0,0,0,0,0,0,0,0,0,10,5,13,3,3,3,0,0,0,14,9,18,5,8,14,29,22,46
SSC50990,1818,2090,3914,321,362,678,56,72,125,45,46,87,22,32,52,15,9,27,783,1018,1799,3,3,7,3,9,12,6,4,11,0,0,0,928,1186,2116,412,479,888,25,25,51,1682,2053,3736,348,364,714,3853,4504,8358
SSC50991,14,8,23,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,0,0,0,0,0,0,10,5,14,3,5,4,21,19,42
SSC50992,3,0,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,8,7,10
SSC50993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50994,642,698,1339,167,184,349,5,0,11,7,5,14,3,5,13,0,0,0,264,247,510,0,0,0,6,3,7,0,0,0,0,0,0,289,268,559,42,27,73,14,13,20,509,488,999,128,126,253,1280,1310,2589
SSC50995,3,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,3,4,10,0,0,0,8,8,13
SSC50996,18,21,36,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,19,14,37,0,0,0,0,0,0,0,0,0,0,0,0,20,15,37,0,0,3,0,0,0,21,22,46,0,0,0,46,41,82
SSC50997,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,7,11
SSC50998,1158,1319,2476,87,88,176,14,16,31,14,17,32,11,17,27,13,9,21,519,562,1081,0,3,3,5,0,3,3,3,9,0,0,0,582,619,1208,179,142,318,12,7,21,864,860,1722,105,110,220,2128,2287,4417
SSC50999,125,146,269,46,35,76,0,0,0,0,0,4,5,8,8,0,3,7,106,112,211,0,0,0,0,0,0,0,0,0,0,0,0,112,117,234,10,13,25,0,3,3,168,168,337,26,21,48,323,334,654
SSC51000,38,32,73,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,9,15,0,0,0,0,0,0,0,0,0,0,0,0,10,9,14,0,0,0,0,0,0,9,11,24,0,0,0,47,43,96
SSC51001,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8
SSC51002,12,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,3,7,16,11,28
SSC51003,64,48,107,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,11,16,27,0,0,0,0,0,3,0,0,0,0,0,0,13,17,30,0,0,0,0,0,0,24,18,44,8,10,18,93,83,168
SSC51004,135,150,289,24,37,61,0,0,0,0,0,0,0,0,0,0,0,0,11,12,30,0,0,0,0,0,0,0,0,0,0,0,0,19,14,35,0,0,5,0,0,3,45,57,101,3,6,10,187,209,399
SSC51005,1968,2145,4113,189,176,367,21,20,36,36,43,83,30,24,53,8,10,16,723,772,1494,0,0,3,3,3,6,0,3,7,0,0,0,824,873,1698,171,216,389,26,20,42,1209,1286,2494,170,159,330,3344,3588,6936
SSC51006,924,878,1806,130,135,262,9,4,14,3,10,14,8,18,26,0,5,8,301,325,631,5,4,6,3,10,8,0,0,0,0,0,0,333,371,705,22,32,55,11,14,20,496,542,1040,82,66,146,1503,1487,2989
SSC51007,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,3,3,10,4,7,15,24,19,41
SSC51008,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51009,10,4,12,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,3,0,4,0,0,0,0,0,0,0,0,0,9,4,11,0,0,0,0,0,0,12,8,19,0,0,0,20,11,34
SSC51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51011,2319,2473,4788,256,277,534,78,79,151,72,72,142,52,50,108,22,22,47,1261,1340,2599,3,9,14,7,22,26,10,21,28,0,3,3,1504,1614,3120,480,511,991,26,26,49,2269,2432,4700,538,586,1125,5128,5491,10613
SSC51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51013,10,8,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,6,6,13,0,3,3,13,10,27
SSC51014,103,69,174,24,27,49,3,3,5,0,0,3,0,0,0,0,0,0,35,29,69,0,0,0,0,0,0,0,0,0,0,0,0,45,34,81,9,11,19,0,0,5,73,76,150,65,48,117,241,199,438
SSC51015,230,239,471,64,59,120,0,0,0,0,10,12,10,4,14,0,4,4,151,160,317,3,3,3,0,0,0,0,0,0,0,0,0,166,185,348,13,24,43,5,0,5,242,271,512,29,30,55,503,534,1039
SSC51016,845,819,1660,55,53,107,8,11,19,3,3,3,9,10,15,3,3,8,358,366,726,0,0,0,0,0,0,0,0,0,0,0,0,377,395,771,37,49,88,3,8,14,479,504,983,93,91,192,1420,1416,2837
SSC51017,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51020,1528,1706,3234,200,206,400,39,41,76,24,20,48,17,15,33,9,13,21,857,840,1697,3,4,7,3,4,5,4,4,6,0,0,0,955,946,1901,243,247,491,9,11,19,1397,1409,2806,151,150,299,3078,3268,6343
SSC51021,582,610,1195,29,32,57,0,5,6,0,4,9,9,6,16,0,0,0,194,227,414,0,0,0,3,4,4,0,0,0,0,0,0,207,245,447,13,25,40,0,6,9,250,299,556,69,70,135,903,985,1886
SSC51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51023,178,19,193,19,7,26,24,3,30,23,0,27,33,3,35,11,4,14,354,71,423,3,0,6,5,3,7,0,0,0,0,0,0,453,88,543,56,19,72,3,3,3,533,116,648,190,34,221,899,166,1065
SSC51024,19,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,13,25,20,44
SSC51025,5,4,15,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,8,18
SSC51026,797,838,1638,145,150,299,6,11,21,5,3,10,9,8,12,13,8,13,324,335,661,4,3,5,3,4,6,3,6,8,0,0,0,360,373,734,55,58,108,8,10,21,564,594,1163,105,81,190,1470,1512,2986
SSC51027,24,12,31,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,3,3,0,0,0,3,10,16,0,4,6,25,22,49
SSC51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51030,284,270,558,11,10,26,0,0,4,0,0,0,6,0,6,0,0,0,114,107,221,0,0,0,3,0,4,0,0,0,0,0,0,124,118,241,14,3,14,0,0,0,145,134,276,57,44,95,487,447,931
SSC51031,54,48,101,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,10,9,21,0,0,0,0,0,0,0,0,0,0,0,0,10,9,21,13,8,23,0,0,0,22,21,44,6,5,9,79,73,157
SSC51032,131,115,250,10,0,6,0,0,0,0,0,4,0,0,0,0,0,0,13,10,19,0,0,0,0,0,4,0,0,0,0,0,0,18,11,30,0,0,3,16,10,30,38,30,65,14,10,27,182,158,343
SSC51033,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,6,3,10,0,0,0,7,4,13
SSC51034,99,83,178,15,11,32,0,0,0,0,0,0,0,3,3,0,0,0,32,32,68,0,0,0,0,0,0,0,0,0,0,0,0,37,36,71,6,8,7,0,0,0,55,51,106,18,19,37,174,155,328
SSC51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51036,23,8,38,0,0,0,7,0,7,7,0,7,4,0,4,0,0,0,41,3,42,0,0,0,0,0,0,0,0,0,0,0,0,58,3,63,9,0,9,0,4,4,72,10,76,58,9,70,152,22,182
SSC51037,1691,1724,3419,124,149,281,24,16,46,15,16,28,8,15,23,3,5,9,549,568,1118,4,7,10,0,0,0,0,0,0,0,0,0,603,627,1232,183,194,383,18,15,34,938,987,1929,160,149,312,2793,2864,5655
SSC51038,48,46,96,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,5,10,16,0,0,0,0,0,0,0,0,0,0,0,0,5,10,16,4,0,4,0,0,0,13,23,33,7,9,17,74,76,144
SSC51039,113,87,196,13,23,36,0,0,0,0,0,3,0,4,7,0,0,4,38,51,88,0,0,0,0,0,0,0,0,0,0,0,0,49,49,102,3,9,9,0,0,4,67,87,154,30,30,58,206,198,409
SSC51040,69,69,142,7,6,16,0,0,3,0,3,4,3,7,11,0,0,0,26,27,56,0,0,0,0,0,0,0,0,0,0,0,0,31,40,71,7,10,15,0,0,0,45,50,98,21,17,32,137,142,271
SSC51041,50,54,111,13,11,30,0,0,0,0,0,0,0,0,0,0,0,0,13,9,24,0,0,0,0,0,0,0,0,0,0,0,0,13,9,20,0,0,3,0,0,0,24,23,48,34,13,44,111,87,202
SSC51042,29,28,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,4,8,9,6,3,8,38,40,81
SSC51043,26,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,0,0,0,0,0,0,4,7,8,4,0,3,33,23,57
SSC51044,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,3,3,3,6,9,11
SSC51045,860,918,1779,95,117,209,5,4,14,8,17,22,11,4,11,3,3,4,306,321,624,0,0,0,0,3,3,0,0,3,0,0,0,334,352,686,32,35,63,6,10,13,461,511,973,76,80,154,1400,1511,2905
SSC51046,378,329,710,24,25,47,3,3,6,3,3,9,5,0,5,0,0,0,117,134,250,4,3,4,0,3,0,0,0,0,0,0,0,132,144,271,4,4,12,0,0,0,162,167,335,54,46,106,595,548,1144
SSC51047,7,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,7,6,0,3,4,7,15,23
SSC51048,21,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,23,23,41
SSC51049,34,30,71,3,12,13,3,0,3,0,0,0,0,0,0,0,0,0,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,9,8,21,0,0,0,0,0,0,15,17,32,12,10,20,63,55,120
SSC51050,997,1059,2059,108,129,234,13,7,20,12,13,23,7,11,24,0,3,3,609,622,1227,5,7,11,8,5,12,4,0,4,0,0,0,657,663,1317,118,124,246,11,5,18,897,916,1815,114,105,222,2010,2088,4094
SSC51051,12,15,28,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,8,3,3,10,22,22,45
SSC51052,33,27,63,6,11,15,0,0,0,0,0,0,0,0,0,0,0,0,6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,6,7,15,0,0,3,0,0,0,16,13,28,6,3,5,54,47,98
SSC51053,15,12,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,17,0,0,0,0,0,0,0,0,0,0,0,0,6,3,17,0,0,0,0,0,0,10,8,18,7,4,8,28,24,57
