SSC_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
SSC51582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51584,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,72,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,75,0,0,0,0,0,75
SSC51585,0,0,44,4,3,0,0,3,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,3,0,10,0,0,0,0,0,0,0,50,3,0,0,3,0,60,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,13,0,0,13,0,502,32,22,0,0,22,0,49,3,0,0,0,0,0,3,0,0,0,0,0,0,0,31,22,0,0,22,0,56,0,0,0,0,0,0,0,523,37,0,0,37,0,558
SSC51586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC51589,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,3,0,9
SSC51590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8
SSC51593,4,0,48,3,15,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,10,0,16,0,0,0,0,0,0,0,50,16,0,0,16,0,67,14,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,16,5,0,0,8,0,27,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,586,26,0,0,26,0,605,45,76,0,0,78,0,123,0,8,3,0,12,0,14,0,0,0,6,4,0,4,42,90,9,6,96,0,147,0,0,0,0,0,0,0,632,112,9,6,124,0,750
SSC51594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,33,8,0,0,8,0,46
SSC51595,0,0,288,29,306,9,0,314,0,340,0,22,32,0,57,0,57,0,0,0,0,0,0,0,29,327,45,0,373,0,396,0,0,0,0,0,0,0,307,334,45,0,374,0,689,149,6,0,0,6,0,156,19,156,8,0,160,0,178,0,12,18,0,34,0,34,0,0,0,0,0,0,0,19,164,25,0,193,0,207,0,0,0,0,0,0,0,165,170,25,0,194,0,364,73,3,0,0,3,0,77,7,75,5,0,79,0,80,0,3,3,0,13,0,13,0,0,0,0,0,0,0,7,76,10,0,89,0,95,0,0,0,0,0,0,0,78,85,10,0,91,0,173,1829,59,0,0,59,0,1888,177,1769,75,0,1846,0,2024,3,159,148,0,304,0,309,0,3,0,0,6,0,6,183,1934,216,4,2156,0,2340,8,0,0,0,0,0,8,2021,1991,216,4,2213,3,4240
SSC51596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18
SSC51597,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,160,3,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,8,0,0,0,0,0,0,0,162,5,0,0,5,0,168
SSC51598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,6
SSC51599,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,20,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,134,0,9,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,14,0,0,0,0,0,0,0,136,9,0,0,9,0,143
SSC51600,0,0,57,8,21,8,0,27,0,34,0,6,0,0,3,0,3,0,0,0,0,0,0,0,8,23,5,0,35,0,35,0,0,0,0,0,0,0,61,24,5,0,31,0,93,38,0,0,0,0,0,37,0,12,3,0,12,0,19,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,9,6,0,18,0,22,0,0,0,0,0,0,0,36,12,6,0,21,0,60,19,0,0,0,0,0,19,0,8,0,0,15,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,13,0,0,14,0,16,0,0,0,0,0,0,0,19,13,0,0,14,0,32,470,10,0,0,10,0,481,41,259,20,0,280,0,322,6,54,11,0,61,0,69,0,0,0,0,0,0,0,50,314,29,0,344,0,387,0,0,0,0,0,0,0,514,330,29,0,353,0,873
SSC51601,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,6,0,19,0,27,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,27,0,0,0,0,0,0,0,10,39,0,0,39,0,42
SSC51602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,37,0,0,0,0,0,37
SSC51603,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27
SSC51604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51605,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,3,0,27
SSC51606,3,0,139,7,40,5,0,45,0,47,0,7,0,0,6,0,6,0,0,0,0,0,0,0,7,41,6,0,47,0,57,0,0,0,0,0,0,0,148,48,6,0,51,0,196,100,0,0,0,0,0,100,10,37,3,0,42,0,52,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,37,3,0,46,0,53,0,0,0,0,0,0,0,114,37,3,0,46,0,156,37,3,0,0,3,0,37,3,30,0,0,34,0,35,0,0,6,0,6,0,6,0,0,0,0,0,0,0,3,29,4,0,40,0,36,0,0,0,0,0,0,0,36,36,4,0,42,0,80,757,20,0,0,20,0,782,62,301,12,5,322,0,377,0,19,13,0,34,0,34,0,0,0,0,0,0,0,62,318,27,5,350,0,413,0,0,0,0,0,0,0,818,342,27,5,375,0,1190
SSC51607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,31,0,0,0,0,3,37
